lot_tag,addr_norm,adm_area,mun_district,metro_name,metro_dist,metro_minutes,addr_floor,total_floors,year_exp_w,реновация,ремонт,qty_rooms,is_qty_rooms_predicted,obj_square,start_price,start_price_m2,final_price,final_price_m2,delta_price,auct_date,investMSK_URL,lot_URL,platform_name,timestamp,building_page,Примечания
#ГП16895590,"г. Москва, ул. Херсонская, д. 4",Юго-Западный, Зюзино,Зюзино,0.65,10.0,2,5,1963,2025-2028 г.,,2,1,45.2,9431000,208650.44,9431000,208650.4424778761,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241178,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363811,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8043351/,
#ГП16855485,"г. Москва, б-р. Волжский, д. 41, к. 4",Юго-Восточный, Кузьминки,Волжская,0.75,12.0,5,5,1968,2029-2032 г.,,1,0,13.8,2243000,162536.23,5046750,365706.5217391304,1.25,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241036,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363846,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7665853/,
#ГП16895593,"г. Москва, ул. Каховка, д. 9, к. 3",Юго-Западный, Зюзино,Севастопольская,0.7,11.0,1,5,1964,2025-2028 г.,,1,1,31.6,6088000,192658.23,7183840,227336.7088607595,0.18,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242520,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363889,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8051144/,
#ГП16895594,"г. Москва, пр-кт. Севастопольский, д. 67",Юго-Западный, Зюзино,Зюзино,0.4,6.0,1,5,1964,2029-2032 г.,,3,1,58.7,10382000,176865.42,10382000,176865.4173764906,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242503,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363888,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8354041/,
#ГП16895336,"г. Москва, ул. Ереванская, д. 15, к. 1",Южный, Царицыно,Кантемировская,1.25,19.0,3,5,1966,2025-2028 г.,,2,1,44.5,7594000,170651.69,8277460,186010.3370786517,0.09,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242712,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363834,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7602905/,
#ГП16895633,"г. Москва, ул. Азовская, д. 10",Юго-Западный, Зюзино,Нахимовский Проспект,0.6,9.0,3,5,1960,2025-2028 г.,,2,1,43.7,8734000,199862.7,9956760,227843.4782608695,0.14,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242541,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363887,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/8038744/,
#ГП16895585,"г. Москва, б-р. Волжский, д. 41, к. 4",Юго-Восточный, Кузьминки,Волжская,0.75,12.0,2,5,1968,2029-2032 г.,,1,1,17.2,2989000,173779.07,5111190,297162.2093023256,0.71,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242944,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363812,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7665853/,
#ГП16896755,"г. Москва, ул. Бойцовая, д. 14, к. 6",Восточный, Богородское,Бульвар Рокоссовского,0.95,15.0,5,5,1961,2025-2028 г.,,2,0,43.4,7046000,162350.23,7750600,178585.2534562212,0.1,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241889,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363692,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7676121/,
#ГП16896689,"г. Москва, ул. Бойцовая, д. 14, к. 6",Восточный, Богородское,Бульвар Рокоссовского,0.95,15.0,5,5,1961,2025-2028 г.,,2,0,43.7,7095000,162356.98,7875450,180216.2471395881,0.11,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241370,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363697,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7676121/,
#ГП16895338,"г. Москва, ул. Каспийская, д. 24, к. 1",Южный, Царицыно,Царицыно,0.7,11.0,1,5,1968,2025-2028 г.,,2,1,40.7,6996000,171891.89,8465160,207989.1891891892,0.21,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242816,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363827,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7604001/,
#ГП16896753,"г. Москва, ул. Бойцовая, д. 14, к. 6",Восточный, Богородское,Бульвар Рокоссовского,0.95,15.0,1,5,1961,2025-2028 г.,,2,0,43.9,7546000,171890.66,7546000,171890.6605922551,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18241870,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363694,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7676121/,
#ГП16895583,"г. Москва, ул. Севанская, д. 54, к. 1",Южный, Царицыно,Царицыно,1.3,20.0,4,5,1962,2029-2032 г.,,3,1,54.6,9133000,167271.06,9133000,167271.0622710623,0.0,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242921,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363816,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7599558/,
#ГП16895579,"г. Москва, ул. Ереванская, д. 17, к. 2",Южный, Царицыно,Кантемировская,1.3,20.0,2,5,1966,2025-2028 г.,,3,1,58.6,9740000,166211.6,9934800,169535.8361774744,0.02,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242909,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363818,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7603389/,
#ГП16895341,"г. Москва, ул. Кантемировская, д. 23",Южный, Царицыно,Кантемировская,0.7,10.0,1,5,1966,2025-2028 г.,,2,1,44.5,7649000,171887.64,10326150,232048.3146067416,0.35,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242898,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363821,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7930730/,
#ГП16895340,"г. Москва, ул. Ереванская, д. 7, к. 2",Южный, Царицыно,Кантемировская,1.05,16.0,1,5,1966,2025-2028 г.,,2,1,44.5,6773000,152202.25,9143550,205473.0337078652,0.35,2021-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=18242882,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363822,ЕЭТП,1631059200,https://www.reformagkh.ru/myhouse/profile/view/7602533/,
#ГП16896335,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,10,19,1965,нет в плане,,1,0,35.9,9400000,261838.44,11186000,311587.7437325905,0.19,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248820,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363138,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896337,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,8,19,1965,нет в плане,,1,0,35.9,9300000,259052.92,11067000,308272.9805013928,0.19,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248517,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363142,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896332,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,12,19,1965,нет в плане,,1,0,35.9,9400000,261838.44,10528000,293259.0529247911,0.12,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18251851,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363134,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896321,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,13,19,1965,нет в плане,,1,0,36.0,9500000,263888.89,10545000,292916.6666666667,0.11,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18251871,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363132,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896325,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,8,19,1965,нет в плане,,1,0,36.0,9300000,258333.33,10230000,284166.6666666667,0.1,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248553,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363141,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896333,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,10,19,1965,нет в плане,,1,0,36.1,9500000,263157.89,10450000,289473.6842105263,0.1,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248857,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363137,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896331,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,11,19,1965,нет в плане,,1,0,36.2,9500000,262430.94,10450000,288674.0331491713,0.1,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248909,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363136,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896322,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,12,19,1965,нет в плане,,1,0,35.9,9400000,261838.44,10904000,303732.5905292479,0.16,2021-09-07,https://investmoscow.ru/tenders/tendercard/?TenderId=18248930,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363135,ЕЭТП,1630972800,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896385,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,17,19,1965,нет в плане,,1,0,35.8,9600000,268156.42,10944000,305698.3240223464,0.14,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251887,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363151,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896394,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,18,19,1965,нет в плане,,1,0,35.5,9500000,267605.63,10260000,289014.0845070423,0.08,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251906,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363148,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896384,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,16,19,1965,нет в плане,,1,0,35.8,9600000,268156.42,10944000,305698.3240223464,0.14,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251924,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363128,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896366,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,19,19,1965,нет в плане,,1,0,35.8,9600000,268156.42,10848000,303016.7597765363,0.13,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251910,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363147,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896338,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,13,19,1965,нет в плане,,1,0,36.1,9500000,263157.89,10830000,300000.0,0.14,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251860,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363133,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896381,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,5,19,1965,нет в плане,,1,0,35.6,9200000,258426.97,10764000,302359.5505617977,0.17,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251918,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363146,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896369,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,6,19,1965,нет в плане,,1,0,35.7,9200000,257703.08,10948000,306666.6666666666,0.19,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251943,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363143,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896343,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,9,19,1965,нет в плане,,1,0,36.0,9500000,263888.89,10925000,303472.2222222222,0.15,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18248767,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363139,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896349,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,16,19,1965,нет в плане,,1,0,36.0,9600000,266666.67,10464000,290666.6666666667,0.09,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251932,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363126,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896354,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,15,19,1965,нет в плане,,1,0,35.9,9500000,264623.96,10450000,291086.3509749304,0.1,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251915,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363129,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16896379,"г. Москва, ул. Профсоюзная, д. 98, к. 2",Юго-Западный, Коньково,Беляево,0.55,8.0,14,19,1965,нет в плане,,1,0,35.9,9500000,264623.96,10925000,304317.5487465181,0.15,2021-09-06,https://investmoscow.ru/tenders/tendercard/?TenderId=18251898,https://178fz.roseltorg.ru/#com/procedure/view/procedure/363131,ЕЭТП,1630886400,https://www.reformagkh.ru/myhouse/profile/view/8377458/,
#ГП16895386,"г. Москва, ш. Дмитровское, д. 74, к. 1",Северный, Бескудниковский,Верхние Лихоборы,0.6,9.0,3,17,2015,новый дом,,3,0,75.7,15100000,199471.6,16006000,211439.894319683,0.06,2021-09-03,https://investmoscow.ru/tenders/tendercard/?TenderId=18224183,https://178fz.roseltorg.ru/#com/procedure/view/procedure/361242,ЕЭТП,1630627200,https://www.reformagkh.ru/myhouse/profile/view/7929462/,
